respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
41649,0.5,0.39,0.16
41650,0.5,0.69,0.39
41651,0.5,0.85,0.32
41652,0.5,0.83,0.52
41653,0.5,0.22,0.16
41654,0.5,0.49,0.09
41655,0.5,0.09,0.07
41656,0.5,0.57,0.33
41657,0.5,0.21,0.23
41658,0.5,0.81,0.58
41659,0.5,0.32,0.21
41660,0.5,0.69,0.2
41661,0.5,0.7,0.48
41662,0.5,0.52,0.15
41663,0.5,0.09,0.13
41664,0.5,0.79,0.65
41665,0.5,0.3,0.11
41666,0.5,0.8,0.26
41667,0.5,0.18,0.05
41668,0.5,0.24,0.05
41669,0.5,0.11,0.13
41670,0.5,0.16,0.14
41671,0.5,0.16,0.11
41672,0.5,0.22,0.17
41673,0.5,0.19,0.1
41674,0.5,0.18,0.1
41675,0.5,0.32,0.22
41676,0.5,0.15,0.11
41677,0.5,0.5,0.23
41678,0.5,0.2,0.07
41679,0.5,0.39,0.33
41680,0.5,0.24,0.12
41681,0.5,0.84,0.74
41682,0.5,0.28,0.13
41683,0.5,0.21,0.09
41684,0.5,0.57,0.36
41685,0.5,0.29,0.13
41686,0.5,0.43,0.16
41687,0.5,0.18,0.09
41688,0.5,0.42,0.1
41689,0.5,0.25,0.22
41690,0.5,0.52,0.22
41691,0.5,0.75,0.51
41692,0.5,0.14,0.14
41693,0.5,0.43,0.43
41694,0.5,0.16,0.09
41695,0.5,0.65,0.3
41696,0.5,0.1,0.09
41697,0.5,0.23,0.05
41698,0.5,0.32,0.08
41699,0.5,0.23,0.14
41700,0.5,0.11,0.01
41701,0.5,0.69,0.53
41702,0.5,0.42,0.24
41703,0.5,0.27,0.13
41704,0.5,0.33,0.24
41705,0.5,0.32,0.06
41706,0.5,0.82,0.59
41707,0.5,0.25,0.17
41708,0.5,0.35,0.17
41709,0.5,0.62,0.62
41710,0.5,0.38,0.32
41711,0.5,0.73,0.7
41712,0.5,0.52,0.17
41713,0.5,0.9,0.18
41714,0.5,0.49,0.38
41715,0.5,0.2,0.11
41716,0.5,0.31,0.1
41717,0.5,0.16,0.19
41718,0.5,0.3,0.25
41719,0.5,0.35,0.13
41720,0.5,0.66,0.33
41721,0.5,0.23,0.05
41722,0.5,0.3,0.12
41723,0.5,0.78,0.13
41724,0.5,0.29,0.13
41725,0.5,0.81,0.38
41726,0.5,0.09,0.15
41727,0.5,0.7,0.66
41728,0.5,0.13,0.07
41729,0.5,0.19,0.03
41730,0.5,0.15,0.07
41731,0.5,0.3,0.11
41732,0.5,0.33,0.15
41733,0.5,0.7,0.06
41734,0.5,0.6,0.31
41735,0.5,0.33,0.11
41736,0.5,0.22,0.12
41737,0.5,0.16,0.18
41738,0.5,0.56,0.07
41739,0.5,0.51,0.24
41740,0.5,0.37,0.31
41741,0.5,0.59,0.13
41742,0.5,0.27,0.1
41743,0.5,0.48,0.08
41744,0.5,0.55,0.23
41745,0.5,0.1,0.04
41746,0.5,0.13,0.11
41747,0.5,0.73,0.69
41748,0.5,0.58,0.15
41749,0.5,0.46,0.17
41750,0.5,0.45,0.18
41751,0.5,0.79,0.45
41752,0.5,0.13,0.03
41753,0.5,0.51,0.09
41754,0.5,0.5,0.53
41755,0.5,0.4,0.26
41756,0.5,0.35,0.09
41757,0.5,0.6,0.45
41758,0.5,0.66,0.19
41759,0.5,0.29,0.05
41760,0.5,0.28,0.21
41761,0.5,0.82,0.55
41762,0.5,0.08,0.05
41763,0.5,0.31,0.27
41764,0.5,0.23,0.15
41765,0.5,0.12,0.08
41766,0.5,0.66,0.15
41767,0.5,0.78,0.19
41768,0.5,0.76,0.48
41769,0.5,0.59,0.14
41770,0.5,0.21,0.18
41771,0.5,0.24,0.26
41772,0.5,0.6,0.3
41773,0.5,0.32,0.17
41774,0.5,0.65,0.64
41775,0.5,0.25,0.1
41776,0.5,0.11,0.04
41777,0.5,0.75,0.53
41778,0.5,0.32,0.12
41779,0.5,0.26,0.17
41780,0.5,0.2,0.09
41781,0.5,0.16,0.2
41782,0.5,0.17,0.08
41783,0.5,0.23,0.05
41784,0.5,0.1,0.2
41785,0.5,0.21,0.14
41786,0.5,0.24,0.08
41787,0.5,0.63,0.23
41788,0.5,0.31,0.1
41789,0.5,0.41,0.14
41790,0.5,0.76,0.41
41791,0.5,0.63,0.23
41792,0.5,0.44,0.29
41793,0.5,0.35,0.23
41794,0.5,0.46,0.21
41795,0.5,0.04,0.03
41796,0.5,0.87,0.76
41797,0.5,0.26,0.15
41798,0.5,0.61,0.24
41799,0.5,0.79,0.62
41800,0.5,0.35,0.16
41801,0.5,0.5,0.25
41802,0.5,0.18,0.08
41803,0.5,0.3,0.12
41804,0.5,0.83,0.34
41805,0.5,0.07,0.1
41806,0.5,0.55,0.1
41807,0.5,0.11,0.11
41808,0.5,0.43,0.14
41809,0.5,0.47,0.18
41810,0.5,0.43,0.4
41811,0.5,0.34,0.15
41812,0.5,0.19,0.24
41813,0.5,0.36,0.26
41814,0.5,0.6,0.16
41815,0.5,0.47,0.28
41816,0.5,0.19,0.1
41817,0.5,0.21,0.32
41818,0.5,0.73,0.08
41819,0.5,0.62,0.2
41820,0.5,0.19,0.11
41821,0.5,0.31,0.24
41822,0.5,0.15,0.12
41823,0.5,0.13,0.08
41824,0.5,0.2,0.07
41825,0.5,0.31,0.14
41826,0.5,0.34,0.11
41827,0.5,0.39,0.12
41828,0.5,0.83,0.21
41829,0.5,0.2,0.05
41830,0.5,0.77,0.34
41831,0.5,0.37,0.2
41832,0.5,0.47,0.19
41833,0.5,0.18,0.24
41834,0.5,0.7,0.33
41835,0.5,0.66,0.57
41836,0.5,0.38,0.46
41837,0.5,0.19,0.2
41838,0.5,0.26,0.13
41839,0.5,0.47,0.25
41840,0.5,0.77,0.49
41841,0.5,0.72,0.28
41842,0.5,0.36,0.3
41843,0.5,0.89,0.2
41844,0.5,0.19,0.04
41845,0.5,0.3,0.25
41846,0.5,0.34,0.25
41847,0.5,0.19,0.23
41848,0.5,0.6,0.5
41849,0.5,0.34,0.19
41850,0.5,0.4,0.18
41851,0.5,0.49,0.05
41852,0.5,0.24,0.17
41853,0.5,0.34,0.17
41854,0.5,0.22,0.04
41855,0.5,0.71,0.45
41856,0.5,0.87,0.63
41857,0.5,0.28,0.4
41858,0.5,0.33,0.46
41859,0.5,0.3,0.38
41860,0.5,0.76,0.27
41861,0.5,0.44,0.19
41862,0.5,0.34,0.06
41863,0.5,0.55,0.25
41864,0.5,0.35,0.03
41865,0.5,0.83,0.57
41866,0.5,0.58,0.33
41867,0.5,0.67,0.69
41868,0.5,0.52,0.11
41869,0.5,0.23,0.14
41870,0.5,0.3,0.15
41871,0.5,0.84,0.17
41872,0.5,0.67,0.1
41873,0.5,0.58,0.37
41874,0.5,0.33,0.17
41875,0.5,0.76,0.24
41876,0.5,0.24,0.19
41877,0.5,0.23,0.1
41878,0.5,0.78,0.8
41879,0.5,0.81,0.14
41880,0.5,0.6,0.34
41881,0.5,0.13,0.16
41882,0.5,0.39,0.31
41883,0.5,0.63,0.28
41884,0.5,0.25,0.08
41885,0.5,0.72,0.45
41886,0.5,0.11,0.05
41887,0.5,0.54,0.43
41888,0.5,0.68,0.21
41889,0.5,0.18,0.16
41890,0.5,0.25,0.14
41891,0.5,0.14,0.06
41892,0.5,0.23,0.08
41893,0.5,0.82,0.24
41894,0.5,0.17,0.08
41895,0.5,0.5,0.31
41896,0.5,0.57,0.15
41897,0.5,0.39,0.21
41898,0.5,0.23,0.06
41899,0.5,0.19,0.18
41900,0.5,0.62,0.54
41901,0.5,0.31,0.19
41902,0.5,0.54,0.36
41903,0.5,0.69,0.23
41904,0.5,0.68,0.4
41905,0.5,0.3,0.15
41906,0.5,0.68,0.24
41907,0.5,0.64,0.45
41908,0.5,0.07,0.02
41909,0.5,0.68,0.65
41910,0.5,0.81,0.78
41911,0.5,0.32,0.14
41912,0.5,0.42,0.08
41913,0.5,0.11,0.17
41914,0.5,0.44,0.19
41915,0.5,0.15,0.18
41916,0.5,0.16,0.06
41917,0.5,0.24,0.07
41918,0.5,0.81,0.8
41919,0.5,0.28,0.24
41920,0.5,0.17,0.1
41921,0.5,0.69,0.28
41922,0.5,0.21,0.09
41923,0.5,0.8,0.26
41924,0.5,0.04,0.01
41925,0.5,0.5,0.15
41926,0.5,0.64,0.43
41927,0.5,0.49,0.38
41928,0.5,0.34,0.23
41929,0.5,0.41,0.5
41930,0.5,0.51,0.25
41931,0.5,0.22,0.08
41932,0.5,0.66,0.32
41933,0.5,0.49,0.5
41934,0.5,0.58,0.15
41935,0.5,0.32,0.2
41936,0.5,0.06,0.02
41937,0.5,0.82,0.59
41938,0.5,0.57,0.45
41939,0.5,0.18,0.1
41940,0.5,0.4,0.18
41941,0.5,0.84,0.63
41942,0.5,0.38,0.09
41943,0.5,0.26,0.14
41944,0.5,0.35,0.15
41945,0.5,0.69,0.55
41946,0.5,0.27,0.2
41947,0.5,0.42,0.11
41948,0.5,0.24,0.03
41949,0.5,0.1,0.25
41950,0.5,0.52,0.52
41951,0.5,0.55,0.16
41952,0.5,0.2,0.09
41953,0.5,0.83,0.19
41954,0.5,0.23,0.1
41955,0.5,0.34,0.16
41956,0.5,0.58,0.1
41957,0.5,0.19,0.09
41958,0.5,0.79,0.44
41959,0.5,0.84,0.19
41960,0.5,0.39,0.32
41961,0.5,0.74,0.65
41962,0.5,0.27,0.13
41963,0.5,0.46,0.12
41964,0.5,0.51,0.27
41965,0.5,0.73,0.19
41966,0.5,0.62,0.26
41967,0.5,0.38,0.16
41968,0.5,0.23,0.21
41969,0.5,0.23,0.15
41970,0.5,0.13,0.17
41971,0.5,0.87,0.8
41972,0.5,0.77,0.28
41973,0.5,0.65,0.36
41974,0.5,0.35,0.19
41975,0.5,0.42,0.23
41976,0.5,0.65,0.09
41977,0.5,0.18,0.1
41978,0.5,0.11,0.1
41979,0.5,0.8,0.53
41980,0.5,0.74,0.18
41981,0.5,0.12,0.03
41982,0.5,0.62,0.29
41983,0.5,0.34,0.19
41984,0.5,0.79,0.39
41985,0.5,0.86,0.75
41986,0.5,0.44,0.15
41987,0.5,0.71,0.61
41988,0.5,0.24,0.04
41989,0.5,0.51,0.53
41990,0.5,0.32,0.2
41991,0.5,0.57,0.4
41992,0.5,0.82,0.23
41993,0.5,0.37,0.22
41994,0.5,0.14,0.08
41995,0.5,0.65,0.55
41996,0.5,0.54,0.13
41997,0.5,0.23,0.15
41998,0.5,0.32,0.24
41999,0.5,0.61,0.45
42000,0.5,0.14,0.13
42001,0.5,0.78,0.26
42002,0.5,0.18,0.08
42003,0.5,0.13,0.18
42004,0.5,0.4,0.44
42005,0.5,0.51,0.34
42006,0.5,0.62,0.5
42007,0.5,0.7,0.21
42008,0.5,0.26,0.13
42009,0.5,0.69,0.41
42010,0.5,0.54,0.2
42011,0.5,0.21,0.08
42012,0.5,0.16,0.08
42013,0.5,0.8,0.19
42014,0.5,0.46,0.18
42015,0.5,0.47,0.09
42016,0.5,0.78,0.14
42017,0.5,0.83,0.59
42018,0.5,0.47,0.38
42019,0.5,0.63,0.56
42020,0.5,0.31,0.11
42021,0.5,0.63,0.13
42022,0.5,0.83,0.57
42023,0.5,0.77,0.23
42024,0.5,0.04,0.04
42025,0.5,0.66,0.22
42026,0.5,0.77,0.61
42027,0.5,0.62,0.16
42028,0.5,0.46,0.16
42029,0.5,0.2,0.07
42030,0.5,0.06,0.03
42031,0.5,0.34,0.14
42032,0.5,0.67,0.64
42033,0.5,0.37,0.15
42034,0.5,0.32,0.23
42035,0.5,0.08,0.12
42036,0.5,0.2,0.07
42037,0.5,0.4,0.14
42038,0.5,0.91,0.21
42039,0.5,0.32,0.16
42040,0.5,0.81,0.34
42041,0.5,0.77,0.69
42042,0.5,0.16,0.12
42043,0.5,0.33,0.19
42044,0.5,0.55,0.36
42045,0.5,0.45,0.27
42046,0.5,0.35,0.14
42047,0.5,0.36,0.3
42048,0.5,0.33,0.14
42049,0.5,0.44,0.29
42050,0.5,0.48,0.09
42051,0.5,0.63,0.34
42052,0.5,0.33,0.2
42053,0.5,0.36,0.2
42054,0.5,0.71,0.28
42055,0.5,0.71,0.63
42056,0.5,0.37,0.19
42057,0.5,0.76,0.12
42058,0.5,0.72,0.52
42059,0.5,0.19,0.17
42060,0.5,0.23,0.1
42061,0.5,0.23,0.1
42062,0.5,0.04,0.05
42063,0.5,0.28,0.3
42064,0.5,0.5,0.1
42065,0.5,0.67,0.48
42066,0.5,0.07,0.02
42067,0.5,0.29,0.11
42068,0.5,0.43,0.22
42069,0.5,0.25,0.21
42070,0.5,0.26,0.12
42071,0.5,0.29,0.07
42072,0.5,0.79,0.16
42073,0.5,0.15,0.15
42074,0.5,0.2,0.18
42075,0.5,0.4,0.23
42076,0.5,0.83,0.11
42077,0.5,0.16,0.19
42078,0.5,0.79,0.65
42079,0.5,0.21,0.1
42080,0.5,0.25,0.11
42081,0.5,0.33,0.2
42082,0.5,0.47,0.23
42083,0.5,0.69,0.09
42084,0.5,0.73,0.55
42085,0.5,0.48,0.23
42086,0.5,0.5,0.47
42087,0.5,0.68,0.13
42088,0.5,0.14,0.11
42089,0.5,0.74,0.15
42090,0.5,0.17,0.04
42091,0.5,0.14,0.12
42092,0.5,0.18,0.23
42093,0.5,0.69,0.34
42094,0.5,0.32,0.29
42095,0.5,0.4,0.34
42096,0.5,0.06,0.04
42097,0.5,0.12,0.04
42098,0.5,0.66,0.56
42099,0.5,0.22,0.15
42100,0.5,0.87,0.67
42101,0.5,0.36,0.38
42102,0.5,0.5,0.15
42103,0.5,0.31,0.2
42104,0.5,0.35,0.16
42105,0.5,0.37,0.2
42106,0.5,0.37,0.12
42107,0.5,0.33,0.19
42108,0.5,0.71,0.42
42109,0.5,0.68,0.72
42110,0.5,0.33,0.29
42111,0.5,0.54,0.13
42112,0.5,0.19,0.14
42113,0.5,0.59,0.32
42114,0.5,0.28,0.07
42115,0.5,0.11,0.13
42116,0.5,0.81,0.22
42117,0.5,0.15,0.12
42118,0.5,0.89,0.78
42119,0.5,0.74,0.59
42120,0.5,0.6,0.15
42121,0.5,0.51,0.22
42122,0.5,0.45,0.09
42123,0.5,0.53,0.17
42124,0.5,0.41,0.26
42125,0.5,0.82,0.48
42126,0.5,0.74,0.09
42127,0.5,0.6,0.39
42128,0.5,0.54,0.12
42129,0.5,0.33,0.18
42130,0.5,0.76,0.45
42131,0.5,0.33,0.06
42132,0.5,0.1,0.11
42133,0.5,0.46,0.17
42134,0.5,0.54,0.16
42135,0.5,0.13,0.09
42136,0.5,0.64,0.33
42137,0.5,0.45,0.33
42138,0.5,0.57,0.32
42139,0.5,0.15,0.19
42140,0.5,0.25,0.15
42141,0.5,0.33,0.13
42142,0.5,0.53,0.17
42143,0.5,0.29,0.08
42144,0.5,0.21,0.1
42145,0.5,0.54,0.19
42146,0.5,0.57,0.1
42147,0.5,0.58,0.22
42148,0.5,0.77,0.38
42149,0.5,0.42,0.21
42150,0.5,0.75,0.27
42151,0.5,0.78,0.26
42152,0.5,0.44,0.14
42153,0.5,0.52,0.38
42154,0.5,0.92,0.78
42155,0.5,0.51,0.1
42156,0.5,0.44,0.2
42157,0.5,0.42,0.26
42158,0.5,0.51,0.11
42159,0.5,0.18,0.05
42160,0.5,0.49,0.39
42161,0.5,0.25,0.16
42162,0.5,0.23,0.13
42163,0.5,0.81,0.13
42164,0.5,0.13,0.11
42165,0.5,0.08,0.04
42166,0.5,0.17,0.09
42167,0.5,0.45,0.11
42168,0.5,0.45,0.21
42169,0.5,0.21,0.16
42170,0.5,0.21,0.12
42171,0.5,0.47,0.43
42172,0.5,0.19,0.06
42173,0.5,0.16,0.11
42174,0.5,0.72,0.53
42175,0.5,0.23,0.19
42176,0.5,0.57,0.43
42177,0.5,0.53,0.17
42178,0.5,0.56,0.57
42179,0.5,0.09,0.05
42180,0.5,0.56,0.28
42181,0.5,0.38,0.23
42182,0.5,0.12,0.08
42183,0.5,0.15,0.19
42184,0.5,0.82,0.13
42185,0.5,0.49,0.29
42186,0.5,0.5,0.07
42187,0.5,0.29,0.15
42188,0.5,0.13,0.16
42189,0.5,0.24,0.05
42190,0.5,0.36,0.38
42191,0.5,0.85,0.18
42192,0.5,0.11,0.09
42193,0.5,0.87,0.81
42194,0.5,0.23,0.11
42195,0.5,0.57,0.3
42196,0.5,0.3,0.19
42197,0.5,0.37,0.21
42198,0.5,0.48,0.29
42199,0.5,0.6,0.54
42200,0.5,0.41,0.17
42201,0.5,0.77,0.33
42202,0.5,0.65,0.39
42203,0.5,0.32,0.11
42204,0.5,0.78,0.46
42205,0.5,0.31,0.31
42206,0.5,0.16,0.14
42207,0.5,0.68,0.32
42208,0.5,0.09,0.08
42209,0.5,0.74,0.16
42210,0.5,0.24,0.19
42211,0.5,0.51,0.27
42212,0.5,0.76,0.33
42213,0.5,0.16,0.28
42214,0.5,0.87,0.1
42215,0.5,0.45,0.25
42216,0.5,0.49,0.15
42217,0.5,0.49,0.1
42218,0.5,0.15,0.14
42219,0.5,0.09,0.08
42220,0.5,0.27,0.09
42221,0.5,0.16,0.07
42222,0.5,0.62,0.4
42223,0.5,0.25,0.04
42224,0.5,0.09,0.15
42225,0.5,0.69,0.26
42226,0.5,0.71,0.17
42227,0.5,0.19,0.05
42228,0.5,0.28,0.24
42229,0.5,0.22,0.11
42230,0.5,0.67,0.39
42231,0.5,0.56,0.09
42232,0.5,0.66,0.43
42233,0.5,0.66,0.13
42234,0.5,0.89,0.82
42235,0.5,0.3,0.23
42236,0.5,0.77,0.27
42237,0.5,0.35,0.12
42238,0.5,0.48,0.17
42239,0.5,0.21,0.11
42240,0.5,0.71,0.25
42241,0.5,0.7,0.37
42242,0.5,0.34,0.13
42243,0.5,0.65,0.16
42244,0.5,0.23,0.21
42245,0.5,0.08,0.07
42246,0.5,0.41,0.49
42247,0.5,0.19,0.32
42248,0.5,0.69,0.33
42249,0.5,0.74,0.2
42250,0.5,0.44,0.25
42251,0.5,0.53,0.23
42252,0.5,0.51,0.02
42253,0.5,0.84,0.67
42254,0.5,0.47,0.32
42255,0.5,0.44,0.1
42256,0.5,0.6,0.17
42257,0.5,0.47,0.24
42258,0.5,0.17,0.14
42259,0.5,0.24,0.13
42260,0.5,0.38,0.29
42261,0.5,0.52,0.11
42262,0.5,0.16,0.1
42263,0.5,0.59,0.38
42264,0.5,0.21,0.21
42265,0.5,0.48,0.34
42266,0.5,0.43,0.28
42267,0.5,0.62,0.33
42268,0.5,0.4,0.18
42269,0.5,0.41,0.1
42270,0.5,0.29,0.1
42271,0.5,0.7,0.46
42272,0.5,0.18,0.08
42273,0.5,0.46,0.16
42274,0.5,0.4,0.2
42275,0.5,0.76,0.72
42276,0.5,0.68,0.22
42277,0.5,0.09,0.07
42278,0.5,0.21,0.04
42279,0.5,0.24,0.22
42280,0.5,0.37,0.3
42281,0.5,0.1,0.07
42282,0.5,0.38,0.11
42283,0.5,0.2,0.23
42284,0.5,0.17,0.07
42285,0.5,0.43,0.4
42286,0.5,0.38,0.18
42287,0.5,0.44,0.11
42288,0.5,0.34,0.14
42289,0.5,0.43,0.2
42290,0.5,0.21,0.09
42291,0.5,0.28,0.29
42292,0.5,0.68,0.37
42293,0.5,0.44,0.14
42294,0.5,0.76,0.36
42295,0.5,0.42,0.15
42296,0.5,0.67,0.36
42297,0.5,0.16,0.08
42298,0.5,0.47,0.24
42299,0.5,0.39,0.24
42300,0.5,0.16,0.08
42301,0.5,0.21,0.23
42302,0.5,0.56,0.18
42303,0.5,0.16,0.19
42304,0.5,0.18,0.17
42305,0.5,0.72,0.17
42306,0.5,0.21,0.03
42307,0.5,0.88,0.69
42308,0.5,0.24,0.18
42309,0.5,0.77,0.33
42310,0.5,0.09,0.14
42311,0.5,0.74,0.13
42312,0.5,0.59,0.47
42313,0.5,0.75,0.34
42314,0.5,0.16,0.08
42315,0.5,0.17,0.23
42316,0.5,0.29,0.14
42317,0.5,0.61,0.32
42318,0.5,0.34,0.14
42319,0.5,0.14,0.1
42320,0.5,0.62,0.2
42321,0.5,0.63,0.69
42322,0.5,0.66,0.26
42323,0.5,0.13,0.15
42324,0.5,0.26,0.19
42325,0.5,0.32,0.36
42326,0.5,0.16,0.23
42327,0.5,0.14,0.01
42328,0.5,0.59,0.11
42329,0.5,0.88,0.32
42330,0.5,0.2,0.14
42331,0.5,0.36,0.12
42332,0.5,0.17,0.1
42333,0.5,0.73,0.25
42334,0.5,0.91,0.75
42335,0.5,0.55,0.18
42336,0.5,0.68,0.13
42337,0.5,0.57,0.34
42338,0.5,0.63,0.2
42339,0.5,0.4,0.15
42340,0.5,0.31,0.3
42341,0.5,0.68,0.26
42342,0.5,0.08,0.09
42343,0.5,0.67,0.17
42344,0.5,0.7,0.15
42345,0.5,0.4,0.04
42346,0.5,0.52,0.2
42347,0.5,0.69,0.09
42348,0.5,0.61,0.27
42349,0.5,0.84,0.15
42350,0.5,0.79,0.43
42351,0.5,0.91,0.85
42352,0.5,0.32,0.16
42353,0.5,0.69,0.73
42354,0.5,0.85,0.79
42355,0.5,0.54,0.14
42356,0.5,0.72,0.24
42357,0.5,0.47,0.25
42358,0.5,0.15,0.13
42359,0.5,0.61,0.43
42360,0.5,0.69,0.58
42361,0.5,0.52,0.19
42362,0.5,0.35,0.24
42363,0.5,0.64,0.09
42364,0.5,0.1,0.15
42365,0.5,0.83,0.42
42366,0.5,0.08,0.04
42367,0.5,0.24,0.33
42368,0.5,0.47,0.49
42369,0.5,0.77,0.57
42370,0.5,0.34,0.25
42371,0.5,0.72,0.26
42372,0.5,0.38,0.31
42373,0.5,0.43,0.11
42374,0.5,0.72,0.27
42375,0.5,0.29,0.04
42376,0.5,0.07,0.1
42377,0.5,0.15,0.02
42378,0.5,0.75,0.14
42379,0.5,0.76,0.24
42380,0.5,0.18,0.17
42381,0.5,0.33,0.29
42382,0.5,0.4,0.31
42383,0.5,0.59,0.34
42384,0.5,0.69,0.5
42385,0.5,0.72,0.5
42386,0.5,0.65,0.11
42387,0.5,0.23,0.19
42388,0.5,0.67,0.36
42389,0.5,0.34,0.2
42390,0.5,0.12,0.09
42391,0.5,0.42,0.27
42392,0.5,0.28,0.12
42393,0.5,0.61,0.37
42394,0.5,0.37,0.17
42395,0.5,0.56,0.48
42396,0.5,0.23,0.18
42397,0.5,0.23,0.15
42398,0.5,0.44,0.19
42399,0.5,0.32,0.15
42400,0.5,0.56,0.21
42401,0.5,0.32,0.1
42402,0.5,0.64,0.16
42403,0.5,0.62,0.43
42404,0.5,0.74,0.23
42405,0.5,0.7,0.35
42406,0.5,0.83,0.1
42407,0.5,0.61,0.29
42408,0.5,0.1,0.16
42409,0.5,0.54,0.33
42410,0.5,0.64,0.26
42411,0.5,0.34,0.24
42412,0.5,0.87,0.68
42413,0.5,0.18,0.08
42414,0.5,0.15,0.15
42415,0.5,0.16,0.17
42416,0.5,0.35,0.43
42417,0.5,0.08,0.12
42418,0.5,0.4,0.1
42419,0.5,0.64,0.29
42420,0.5,0.24,0.2
42421,0.5,0.42,0.11
42422,0.5,0.1,0.11
42423,0.5,0.07,0.15
42424,0.5,0.48,0.17
42425,0.5,0.13,0.09
42426,0.5,0.21,0.23
42427,0.5,0.5,0.21
42428,0.5,0.37,0.05
42429,0.5,0.15,0.23
42430,0.5,0.38,0.3
42431,0.5,0.62,0.45
42432,0.5,0.17,0.05
42433,0.5,0.43,0.17
42434,0.5,0.52,0.17
42435,0.5,0.34,0.05
42436,0.5,0.13,0.08
42437,0.5,0.21,0.12
42438,0.5,0.49,0.37
42439,0.5,0.91,0.59
42440,0.5,0.54,0.32
42441,0.5,0.57,0.17
42442,0.5,0.5,0.14
42443,0.5,0.18,0.12
42444,0.5,0.75,0.19
42445,0.5,0.14,0.11
42446,0.5,0.64,0.08
42447,0.5,0.5,0.25
42448,0.5,0.38,0.11
42449,0.5,0.25,0.16
42450,0.5,0.44,0.17
42451,0.5,0.26,0.21
42452,0.5,0.8,0.18
42453,0.5,0.4,0.24
42454,0.5,0.36,0.15
42455,0.5,0.15,0.21
42456,0.5,0.6,0.28
42457,0.5,0.4,0.15
42458,0.5,0.43,0.17
42459,0.5,0.44,0.21
42460,0.5,0.71,0.43
42461,0.5,0.26,0.22
42462,0.5,0.92,0.86
42463,0.5,0.6,0.32
42464,0.5,0.56,0.26
42465,0.5,0.3,0.2
42466,0.5,0.52,0.23
42467,0.5,0.85,0.19
42468,0.5,0.21,0.08
42469,0.5,0.21,0.13
42470,0.5,0.78,0.73
42471,0.5,0.41,0.07
42472,0.5,0.38,0.15
42473,0.5,0.64,0.28
42474,0.5,0.74,0.1
42475,0.5,0.87,0.44
42476,0.5,0.83,0.16
42477,0.5,0.76,0.33
42478,0.5,0.07,0.04
42479,0.5,0.36,0.27
42480,0.5,0.77,0.25
42481,0.5,0.81,0.14
42482,0.5,0.33,0.18
42483,0.5,0.59,0.69
42484,0.5,0.03,0.03
42485,0.5,0.1,0.08
42486,0.5,0.86,0.78
42487,0.5,0.59,0.41
42488,0.5,0.25,0.13
42489,0.5,0.84,0.51
42490,0.5,0.22,0.11
42491,0.5,0.71,0.14
42492,0.5,0.59,0.32
42493,0.5,0.77,0.18
42494,0.5,0.66,0.16
42495,0.5,0.32,0.28
42496,0.5,0.65,0.48
42497,0.5,0.2,0.26
42498,0.5,0.78,0.21
42499,0.5,0.51,0.18
42500,0.5,0.23,0.19
42501,0.5,0.81,0.45
42502,0.5,0.09,0.07
42503,0.5,0.21,0.18
42504,0.5,0.15,0.2
42505,0.5,0.42,0.12
42506,0.5,0.26,0.03
42507,0.5,0.46,0.26
42508,0.5,0.22,0.07
42509,0.5,0.41,0.26
42510,0.5,0.75,0.21
42511,0.5,0.51,0.52
42512,0.5,0.75,0.53
42513,0.5,0.27,0.19
42514,0.5,0.46,0.26
42515,0.5,0.73,0.64
42516,0.5,0.39,0.17
42517,0.5,0.5,0.21
42518,0.5,0.19,0.08
42519,0.5,0.26,0.13
42520,0.5,0.52,0.41
42521,0.5,0.38,0.2
42522,0.5,0.65,0.1
42523,0.5,0.82,0.73
42524,0.5,0.65,0.23
42525,0.5,0.85,0.64
42526,0.5,0.29,0.21
42527,0.5,0.65,0.17
42528,0.5,0.15,0.08
42529,0.5,0.71,0.65
42530,0.5,0.51,0.09
42531,0.5,0.24,0.14
42532,0.5,0.11,0.14
42533,0.5,0.17,0.12
42534,0.5,0.4,0.03
42535,0.5,0.83,0.65
42536,0.5,0.07,0.04
42537,0.5,0.3,0.22
42538,0.5,0.1,0.09
42539,0.5,0.52,0.55
42540,0.5,0.37,0.07
42541,0.5,0.89,0.19
42542,0.5,0.11,0.15
42543,0.5,0.19,0.11
42544,0.5,0.11,0.1
42545,0.5,0.19,0.3
42546,0.5,0.26,0.02
42547,0.5,0.62,0.27
42548,0.5,0.47,0.28
42549,0.5,0.57,0.13
42550,0.5,0.86,0.59
42551,0.5,0.76,0.5
42552,0.5,0.17,0.1
42553,0.5,0.91,0.87
42554,0.5,0.39,0.18
42555,0.5,0.66,0.52
42556,0.5,0.8,0.3
42557,0.5,0.62,0.31
42558,0.5,0.23,0.12
42559,0.5,0.46,0.26
42560,0.5,0.77,0.14
42561,0.5,0.52,0.36
42562,0.5,0.38,0.2
42563,0.5,0.25,0.21
42564,0.5,0.28,0.14
42565,0.5,0.48,0.23
42566,0.5,0.82,0.2
42567,0.5,0.84,0.45
42568,0.5,0.36,0.36
42569,0.5,0.74,0.56
42570,0.5,0.18,0.15
42571,0.5,0.43,0.31
42572,0.5,0.38,0.09
42573,0.5,0.49,0.28
42574,0.5,0.78,0.33
42575,0.5,0.65,0.2
42576,0.5,0.51,0.4
42577,0.5,0.07,0.16
42578,0.5,0.93,0.64
42579,0.5,0.45,0.23
